supply,[sE5plai],vt.供给，供应
swift,[swift],a.快的；迅速的
take a look at,[],看一下
take a taxi,[],打的
take part in,[],参加；参与
take up,[],占去；占据
tape,[teip],n.磁带
taste,[teist],vt.品尝
taxi,[5tAksi],n.出租汽车
tell lies,[],说慌
tense,[tens],n.时态
thanks to,[],由于；幸亏
the States,[],美国
the Union,[],联邦
the World Service,[],国际广播
the more...the...,[],越…越…
theatre,[5WiEtE],n.戏院；剧场
thickly,[5Wikli],ad.茂密地；葱葱地
think of,[],认为；看法
title,[5taitl],n.标题；题目
training,[5treiniN],n.训练；培训
training centre,[],培训中心
trip,[trip],n.旅行；旅途
try one's best,[],竭尽全能
turn off,[],关掉(自来水，电灯等)
union,[5ju:niEn],n.联合；联盟
unless,[Qn5les],conj.除非，如果不
unusual,[Qn5ju:VuEl],a.不平常的；异常的
used to,[],过去常常
vacation,[vE5keiFEn7 vei5keiFEn],n.假期，休假
value,[5vAlju:],n.价值；益处
villager,[5vilidVE],n.村民
vinegar,[5vinigE],n.醋
war,[wC:],n.战争
wash away,[],冲走；冲垮
waste,[weist],n.&vt.浪费
wave,[weiv],n.(热、光、声的)波
weekend,[5wi:kend7 7wi:k5end],n.周末
weigh,[wei],vt.称…的重量
well,[wel],n.井
western,[5westEn],a.西方的，西部的
wheat,[wi:t],n.小麦
wheel,[wi:l],n.轮，机轮
while,[wail],n.一会儿；一段时间
wild,[waild],a.未开发的；荒凉的
wise,[waiz],a.有见识的，聪明的
worry about,[],担心；烦恼
wrestling,[5resliN],n.摔跤；摔角
write to,[],写信给…
