day,[dei],"n.天, 白天, 日子, 白昼, 黎明, 工作日, 节日, 重要日子"
desk,[desk],"n.书桌, 办公桌"
do,[dEu],"v.做, 实行, 尽力, 给予, 可用, 制作, 算出, 解答//[域] Dominican Republic , 多米尼加共和国"
do one's homework,[],做作业
doctor,[5dCktE],"n.医生, 博士, [古]学者, <俚>修理师//vt.授以博士学位, 诊断, 修改, <美>治疗, 搀混(食物、饮料), 修改//vi.行医"
dog,[dCg],"n.狗, 犬, 类似犬的动物, 卑鄙的人, 小人, 坏蛋//vt.跟踪, 尾随"
door,[dC:; dCE],"n.门, 通道, 家, 户"
down,[daun],"adj.向下的//adv.向下, 在下面, 下去, 降下//prep.往下, 沿着//n.绒毛, 软毛, 开阔的高地"
dress,[dres],"n.女服, 童装, 服装, 衣服//v.(给...)穿衣"
driver,[5draivE],"n.驾驶员//n.[计] 驱动器, 驱动程序//n.[机]起子, 主动轮, 传动器"
egg,[eg],"n.蛋, 鸡蛋, 卵//v.怂恿, 怂恿"
eight,[eit],"adj.八的//num.八, 八个, 第八//n.八字形"
eighteen,[5ei5ti:n],"adj.十八的, 十八个的"
eleven,[i5levEn],n.十一
evening,[5i:vniN],"n.傍晚, 晚间, 后期, (联欢性的)晚会"
face,[feis],"n.脸, 面容, 表情, 威信, 正面, 地形, 外观//vt.面对, 面向, 面临, 承认, 抹盖//vi.朝, 向"
fair,[fZE],"adj.美丽的, 女性的, (肤色)白皙的, (头发)金黄的, 干净的, 公平的, (天气)晴朗的//adv.公平地, 公正地, 直接地, 清楚地//n.美好的事物, 美人, 展览会, 市集//vi.转晴"
family,[5fAmili],"n.家庭, 家族, 家属, 亲属, 子女, 僚属//adj.家庭的, 家族的"
fat,[fAt],"n.脂肪, 肥肉//adj.肥大的, 丰满的, 肥的, 胖的, 油腻的//n.文件分配表//vt.养肥, 在...中加入脂肪//vi.长肥"
father,[5fB:TE],"n.父亲, 岳父, 公(丈夫的父亲), 祖先, 前辈, 长辈, 神父, 创始者//vt.当...的父亲, 保护, 创立, 治理, 发明, 培养"
fifteen,[5fif5ti:n],adj.十五
five,[faiv],"num.五, 五个(人或物)//n.五个一组, <口>五厘息金的证券"
flower,[5flauE],"n.花, 开花的植物, 花卉, 精华, 盛时//vi.开花, 旺盛, 成熟//vt.用花装饰, 使开花"
for,[fC:; fE],"prep.(表示目的)为了, 因为, 至于, 对于, 适合于//conj.因为"
forty,[5fC:ti],"num.四十, 40//n.四十岁"
four,[fC:],"num.四, 四个, 第四(卷,章,叶等)将来时"
fourteen,[5fC:5ti:n],num.十四
friend,[frend],"n.朋友, 赞助者, 助手"
front,[frQnt],"n.前面, 开头, 前线, (政治上的)阵线, 态度, 外表//vt.面对, 朝向, 对付//vi.朝向"
get,[get],"vt.获得, 变成, 收获, 使得, 挣得, 受到(惩罚,打击等), 染上, 抓住//vi.到达, 成为, 变得//n.生殖, 幼兽"
get up,[],v.起床
girl,[gE:l],"n.女孩, 少女, 女仆, (商店等的)女工作人员"
glass,[glB:s],"n.玻璃, 玻璃制品, 玻璃杯, 镜子, 眼镜, 望远镜, 气压计, 晴雨表//vt.装玻璃于, 反映//vi.成玻璃状"
glasses,[],n.眼镜
go,[gEu],"vi.离去, 走, 进行, 变成, 趋于, 达到, 求助于, 诉诸//vt.以...打赌, 忍受, 出产//n.去, 进行"
go home,[],v.回家
go to bed,[],v.上床
go to school,[],v.上学
goat,[gEut],"n.山羊, <俚>色鬼, <美俚>替罪羊"
good,[gud],"n.好, 好事, 慷慨的行为, 好处, 利益//adj.优良的, 上等的, 虔诚的, 愉快的, 慈善的, 好心的, 有益的"
good morning,[],int.早安
grade,[greid],"n.等级, 级别//vt.评分, 评级//v.分等级"
grandma,[5grAnmB:; 5grAndmB:],n.奶奶
grandpa,[5grAnpB:; 5grAndpB:],n.爷爷
green,[gri:n],"n.绿色, 绿色颜料, 绿色物品//adj.绿色的, 未成熟的, 新鲜的, 精力旺盛的, 无经验的, 青春的"
guess,[ges],"vt.猜测, 推测, 猜中, 猜对, 想, 认为//vi.猜, 推测//n.猜测, 推测"
ha,[hB:],"int.嘿!, 哈!"
hair,[hZE],"n.头发, 毛发, 毛状物, 绒毛, 些微"
hand,[hAnd],"n.手, 掌管, 协助, 支配, 插手, 指针, 雇员, 手艺//vt.支持, 搀扶, 交给"
hard,[hB:d],"adj.硬的, 坚固的, (问题, 工作等)困难的, 艰苦的, 猛烈的, 确实的//adv.努力地, 辛苦地, 坚硬地, 牢固地, 接近地, 猛烈地"
have,[hAv],"vt.有, 持有, 拿, 从事(某事)//aux.已经"
have lessons,[],上课
have sports,[],进行体育活动
he,[hi:; i:; hi; i],"pron.他//n.男, 雄//abbr.[军] High Explosive, 高爆炸药"
head,[hed],"n.头, 头脑, 领袖, (队伍, 名单等)最前的部分, 人, 顶点//vt.作为...的首领, 朝向, 前进, 用头顶//vi.成头状物, 出发//adj.头的, 主要的"
hello,[5helEu; he5lEu],"int.喂, 哈罗"
hen,[hen],"n.母鸡, 雌鸟"
her,[hE:; E:7hE; E],"pron.她的, 她"
here,[hiE],"adv.在这里, 此时, 这时, [宗]在尘世间//n.这里"
hi,[hai],"int.嗨!(引人注意时的喊声,打招呼)? 可靠的"
his,[hiz;iz],pron.他的
home,[hEum],"n.家, 住宅, 家乡, 本国, 产地, 避难所//adj.家庭的, 国内的, 有效的//adv.在家, 回家, 深入地, 在本国"
homework,[5hEumwE:k],"n.家庭作业, 副业"
horse,[hC:s],"n.马, [总称]骑兵, 脚架, 马力//vi.骑马, 作弄人//vt.使骑马, 系马于"
hour,[5auE],"n.小时, 钟头, ...点钟, 课时, (一段)时间"
house,[haus],"n.房子, 住宅, 库房, 机构, 家庭, 家族, 议院, 剧场//vt.给...房子住, 收藏, 覆盖//vi.住, 躲藏(up).成头状物, 出发//adj.头的, 主要的"
how,[hau],"adv.（指范围, 程度, 数量, 价值）多少, 多么//n.方式（或方法）"
how many,[],多少
how old,[],几岁
hundred,[5hQndrEd; 5-drid],"n.一百个(人或物)一组, 许多//num.百, 百个//adj.许多的"
in,[in],"prep.在...之内(上), 在...期间, 从事于, 符合, 穿着//adv.进入, 朝里, 在家, 已到达(来临)//adj.在里面的, 执政的//n.执政者, 入口//[域] India , 印度"
in front of,[],adv.在...前面
is,[iz;sz;],"prep.是//[域] Iceland , 冰岛//abbr.[军] Internal Security, 治安"
it,[it],"pron.它//[域] Italy , 意大利"
jeep,[dVi:p],n.吉普车
knife,[naif],"n.刀, 餐刀"
lesson,[5lesn],"n.功课, (一节)课, 课程, 教训"
let,[let],"vt.假设, 出租, 允许, 排放, 让...进入(或通过), 妨碍//vi.出租, (工程等)被承包//n.出租屋, 障碍"
like,[laik],"n.爱好, 同样的人(或物)//adj.相似的, 同样的//vt.喜欢, 希望, 愿意//vi.喜欢, 希望//prep.象, 如同//adv.可能"
little,[5litl],"n.少许, 一会儿, 短时间//adj.很少的, 矮小的, 短暂的, 琐碎的//adv.很少, 稍微, 完全不"
long,[lCN],"adj.长的, 长期的, 做多头的, 高的//vi.渴望, 热望//adv.长期地, 始终//n.长时间, (市场上)做多头的人, [语音]长音节"
look,[luk],"n.看, 注视, 脸色, 面容, 外表//vi.看, 注意, 朝着, 好象, 显得//vt.打量, 注视, 用眼神(或脸色)表示, 期待"
look at,[],"v.看, 考虑, 着眼于"
man,[mAn],"n.男人, 人类, 人, 丈夫, 雇工//vt.为...配备人手, 操纵, 在...就位, 使振奋"
many,[5meni],"n.多数, 群众//adj.许多的//pron.许多人, 许多"
map,[mAp],"n.地图, 图//v.绘制地图"
maths,[mAWs],n.数学
me,[mi:7mi],pron.我
middle,[5midl],"n.中间, 当中//adj.中间的, 中部的"
minute,[mai5nju:t],"n.分, 分钟, 片刻, 一瞬间, 备忘录, 笔记//vt.记录, 摘录, 测定时间//adj.微小的, 详细的, 仔细而准确的"
mister,[5mistE],n.先生
month,[mQnW],n.月
morning,[5mC:niN],"n.早晨, 上午"
mother,[5mQTE],"n.母亲, 妈妈"
mum,[mQm],"n.[植](=chrysanthemum)菊花, 沉默//adj.沉默的//vi.演哑剧//int.别说话!"
my,[mai; mi],"pron.我的//int.<口>嗳呀!啊呀!//[域] Malaysia , 马来西亚"
name,[neim],"n.名字, 名称, 姓名, 名誉//vt.命名, 提名, 叫出, 指定//adj.姓名的, 据以取名的"
near,[niE],"adj.亲近的, 亲密的, 近, (车, 马等)左侧的, 吝啬的//adv.(时间, 空间方面)近, 不远//prep.在...近旁, 近...//v.接近, 走近"
new,[nju:],"adj.新的, 初见的, 更新的//adv.新近"
next,[nekst],"n.adj.下次的, 其次的, 与...连接, 下一个//adv.下一次, 其次"
nice,[nais],"adj.美好的, 和蔼的, 正派的, 细微的, 挑剔的, 精密的, 拘泥的"
nine,[nain],"num.九, 九个"
nineteen,[5nain5ti:n],num.十九
no,[nEu],"n.否定, 投反对票者//adj.没有, 不许, 反对//adv.不, 并不, 毫不//[域] Norway , 挪威"
nose,[nEuz],"n.鼻, (飞机、船等的)前端//v.侦察出"
not,[nCt],adv.不
now,[nau],"adv.现在, 目前, 此刻, 立刻, 马上//n.现在, 如今//conj.既然"
number,[5nQmbE],"n.数, 数字, 数量, 号码, 算术, 诗, 韵律//v.遍号码, 共计..., 计入, 计算, 算入"
nurse,[nE:s],"n.护士, 保姆//vt.护理, 看护//v.照料"
of,[Cv; Ev; v; f],"prep....的, 由...制成的, 离, 关于, 对于"
oh,[Eu],"int.[表示惊讶、害怕等] 哦, 哎哟"
old,[Euld],"adj.年老的, 老的, ...岁的, 陈旧的, 古老的"
on,[Cn],"prep.在...之上, 依附于, 临近, 靠近, 向, 在...时候, 关于, 涉及//adv.在上, 向前, 行动中, 作用中"
one,[wQn],"pron.一个人, 任何人, 一方//num.一, 一个//adj.一方的, 某一, 同样的"
only,[5Eunli],"adj.唯一的, 单独的, 最好的, 最合适的//adv.仅仅, 只不过//conj.但是, 可是"
open,[5EupEn],"n.公开, 户外, 空旷//adj.开着的, 敞开的, (车等)无篷的, 开阔的, 营业着的, 公开的, 坦率的, 未决定的//vt.打开, 公开, 开放//vi.展开, 开始, 展现"
or,[C:;E],"conj.或, 或者, 还是//abbr.[军] Operational Requirement, 作战需求//abbr.[军] Operations Research, 运筹学研究"
orange,[5CrindV],"n.柑, 桔, 橙, 橙色"
other,[5QTE],"adj.其他的, 另外的, 从前的//pron.其他的, 他人, 另外一个//adv.另外地, 不同地"
our,[5auE],pron.我们的
over,[5EuvE],"adv.结束, 越过, 从头到尾//prep.在...之上, 越过//adj.上面的//vt.额外的东西, 越过//n.额外的东西"
over there,[],adv.那里
page,[peidV],"n.页, 记录, 事件, 专栏//vt.标明...的页数, 翻...的书页//vi.翻书页"
pen,[pen],"n.钢笔, 围栏, 围圈, 作家//vt.写, 关入栏中"
pencil,[5pensl],n.铅笔
pencil-box,[5penslbCks],n.铅笔盒
people,[5pi:pl],"n.人, 人们, 民族, 人类, 公民//vt.使住（满）人"
picture,[5piktFE],"n.画, 图画, 照片, 像, 美景, 描述, 相似物, 化身//vt.画, 描绘"
pig,[pig],"n.猪, 猪肉, 贪婪的人//v.生小猪, 贪婪地吃"
pioneer,[7paiE5niE],"n.先驱, 倡导者, 先遣兵, 先锋"
plane,[plein],"n.平面, 飞机, 水平, 程度, 刨//adj.平的, 平面的//v.刨, 刨平"
play,[plei],"n.游戏, 比赛, 运动, 赌博, 剧本//v.玩, 扮演, 播放, 进行比赛//v.播放"
please,[pli:z],"adj.满足的//vt.请//v.使喜欢, 中...的意, 使满足, 取悦"
read,[ri:d],"v.读, 阅读, 理解, 学习//adj.有学问的//n.读取//vbl.read的过去式和过去分词"
red,[red],"n.红色, 红衣服, 红颜料, 赤字, 亏空//adj.红(色)的, 革命的"
right,[rait],"n.正义, 公正, 正确, 权利, 右边, 右派//adj.正当的, 正确的, 对的, 合适的, 恰当的, 健康的, 健全的, 正面的//adv.正当地, 正确地, 一直地, 直接地, 完全地, 彻底地, 在右边"
room,[ru:m; rum],"n.房间, 屋子, 寓所, 场所, 地位, 空间, 机会, 余地"
rose,[rEuz],"n.蔷薇属, 玫瑰, 玫瑰红//vbl.rise的过去式"
rubber,[5rQbE],"n.橡皮, 橡胶"
ruler,[5ru:lE],"n.统治者, 管理者, 尺, 直尺//n.标尺, 划线板, 划线的人"
same,[seim],"adj.同一的, 相同的, 无变化的, 上述的, 所谓//pron.同样的事物//adv.同样地"
school,[sku:l],"n.学校, 学院, 学习, 授课, 求学, 全体学生, 学派//vt.锻炼, 教育"
seat,[si:t],"n.座, 座位, 所在地, 场所, 席位//vt.使坐下"
see,[si:],"v.看, 看见, 了解, 领会, 注意, 留心, 经历, 阅历"
seven,[5sevEn],"num.七, 七个"
seventy,[5sevEnti],num.七十
she,[Fi:; Fi],pron.[主格]她
sheep,[Fi:p],"n.羊, 绵羊, 羞答答的人, 胆小鬼, 信徒"
ship,[Fip],"n.船, 海船, 舰//v.装上船, 航运, 载运, 在船上工作"
shoe,[Fu:],"n.鞋, 鞋子//v.穿...鞋"
short,[FC:t],"n.简略, 短路, 短裤//adj.短的, 矮的, 不足的, 不够的, (智力等)弱的, 浅薄的, 松脆的, 简短//adv.突然, 缺乏, 不足"
sir,[sE:; sE],"n.先生, 阁下"
sister,[5sistE],"n.姐妹, 姐, 女会员, 修女, 妹//vt.姐妹般对待"
sit,[sit],"v.(使)就座, (使)坐"
six,[siks],"num.六, 六个"
sixteen,[5siks5ti:n],num.十六
sixty,[5siksti],num.六十
small,[smC:l],"adj.小的, 少的"
so,[sEu; sE],"conj.因而, 所以, 那么, 这样看来//adv.[表示程度] 如此, 那么, 非常, 很, [表示方式] 这样, 那样, 如此, 因此//[域] Somalia , 索马里"
some,[sQm; sEm; sm],"adj.一些, 少许, 若干, 有些, 大约, 相当的//pron.一些, 若干, 有些, 某些"
sport,[spC:t],"n.运动,运动会"
stand,[stAnd],"n.停止, 抵抗的状态, 立场, 立足点, 看台, 架子, 台//v.站, 立, 站起, (使)竖立, (使)位于, 维持不变, 持久, 经受"
student,[5stju:dEnt],"n.(大小学校的)学生, 研究者, 学者"
study,[5stQdi],"n.学习, 研究, 学科, 试作, 论文, 求学, 努力, 书房//vt.学习, 攻读, 研究, 考虑, 计划//vi.学习, 试图"
sure,[FuE],"adj.对....有把握, 确信某事, 稳当的, 可靠的//adv.的确, 当然"
table,[5teibl],"n.桌子, 餐桌, 工作台, 平地层, 石板, 表格//adj.桌子的, 台子的//vt.搁置, 嵌合, 制表"
tall,[tC:l],"adj.高的, 长的, 夸大的//adv.<俚> 夸大地"
teacher,[5ti:tFE],n.教师
ten,[ten],"num.十, 十个"
thank,[WANk],"vt.感谢, 用于表示强制的要求, 用将来时"
that,[TAt],"adj.那, 那个//pron.那, 那个//conj.引导从句"
the,[Ti:; Ti; TE; T],art.那
the people,[],人民
their,[TZE; TEr],"pron.他们的, 她们的, 它们的"
then,[Ten],"adv.当时, 在那时, 那么, 因而, 然后, 于是"
there,[TZE; TE],adv.在那里
these,[Ti:z],adj.pron.这些
they,[Tei; Te],"pron.他们, 它们"
thin,[Win],"adj.薄的, 细的, 瘦的, 稀少的, 稀疏的, (液体、气体)稀薄的, 淡的, 空洞的//vt.使变薄, 使变细, 使稀少, 使淡//vi.变薄, 变细, 稀少, 变淡//adv.薄地, 稀疏地, 微弱地//n.细小部分"
thirteen,[5WE:5ti:n],num.十三
thirty,[5WE:ti],num.三十
this,[Tis],"adj.这, 这个, 今, 本//pron.这, 这个"
those,[TEuz],adj.pron.那些
three,[Wri:],num.三
time,[taim],"n.时间, 时侯, 时机, 节拍, 期限, 次数, 时期, 比赛限时//vt.安排...的时间, 记录...的时间, 计时, 定时//vi.打拍子, (...)合拍//adj.时间的, 记时的, 定时的, 定期的, 分期的//n.DOS命令：显示并允许改变系统时间"
to,[tu:; tE; tu],"prep.向, 往, 给...,于...,直到...为止, 在...之前, 比, 对, [表示程度、范围] 到, 达//[域] Tonga , 汤加"
today,[tE5dei],"adv.今天, 现今//n.今天, 现今"
too,[tu:],"adv.也, 太过份"
tree,[tri:],"n.树, 木料, 树状物//vt.赶上树//n.[计] 显示驱动器的子目录结构//vi.爬上树, 逃上树"
trousers,[5trauzEz],"n.裤子, 长裤"
turn,[tE:n],"n.转动, 旋转, 转变方向, 轮流, 时机, (一)回, 倾向, 癖性//v.(使)转动, 翻转, 扭转, (使)变质, 超过(年龄,数量等), 车(成)v.接近, 紧密"
twelve,[twelv],num.十二
twenty,[5twenti],"num.二十, 二十个"
twenty-four,[],num.二十四
twins,[],n.(pl.)孪生，双胞胎
two,[tu:],"num.二, 两个"
under,[5QndE],"prep.在...之下, 在...之内, 在...领导下, 低于, 假借//adv.在下"
up,[Qp],"adv.向上, 到(较高的地方,北方), 起来, 起床//prep.向上, 在上, 沿//adj.向上的, 上行的"
us,[Qs; Es],"pron.<用作宾语>我们//[域] United States , 美国"
very much,[],非常
wall,[wC:l],"n.墙壁, 围墙, 似墙之物//adj.墙壁的//vt.围以墙"
we,[wi:; wi],pron.我们
week,[wi:k],"n.星期, 周"
what,[(h)wCt],"pron.什么//int.怎么, 多么//adj.什么//adv.到什么程度, 在哪一方面//n.本质, 实质, 要素"
where,[(h)wZE],"adv.什么地方, 在哪里, ...的(地方), 接近地, 猛烈地"
which,[(h)witF],"pron.哪个, 哪几个, ...的, ...那个//adj.哪个"
white,[(h)wait],"n.白色, 蛋白, 白种人//adj.白(色)的, 白种人的"
who,[hu:],"pron.谁, 那...的(人)32"
whose,[hu:z],"pron.谁的, 那(些)人的"
why,[(h)wai],"adv.为什么, ...的(理由)//int.(表吃惊, 满意等)哎呀!什么?"
window,[5windEu],"n.窗, 窗口"
with,[wiT],"prep.有, 以, 用, 同...,由于, 和...一致, 赞成, 关于, 就"
woman,[5wumEn],"n.女人, 妇女, 女仆//adj.女人的, 女性的, 妇女的//vt.为...配备妇女, 使成女人腔"
work,[wE:k],"n.工作, 劳动, 操作, 职业, [物]功, 手工, 作品, 机件//v.(使)工作, (使)运转, 起作用, 造成, 产生, 经营, (使)渐渐移动, 煅制"
worker,[5wE:kE],n.工人
write,[rait],"vt.书写, 著述, 写, 写满, 写信给//vi.写, 写字, 写信, 写作, 作曲"
year,[jE:; jiE],"n.年, 年龄, 年岁"
yellow,[5jelEu],n.黄色//adj.黄色的
yes,[jes],adv.n.是
you,[ju:; ju],"pron.你, 你们"
young,[jQN],"adj.年轻的, 年纪小的, 没有经验的, 尚早的, 初期的//n.(动物的)崽, 仔"
your,[jC:; juE],"pron.你的, 你们的"
